town_id,source_name,enabled
15,port hope|south.exit~loot:,1
15,port hope|east.exit~loot:,1
15,port hope|loot~loot:,1
15,port hope|north.exit~loot:,1
15,port hope|boat~loot:,1
15,port hope|temple~loot:,1
15,port hope|food~loot:,1
15,port hope|depot~loot:,1
15,port hope|ammo~loot:,1
15,port hope|bank~loot:,1
15,port hope|trainers~loot:,1
15,port hope|potions~loot:,1
15,port hope|runes~loot:,1
15,port hope|south.exit~food:,1
15,port hope|east.exit~food:,1
15,port hope|food~food:,1
15,port hope|north.exit~food:,1
15,port hope|boat~food:,1
15,port hope|temple~food:,1
15,port hope|depot~food:,1
15,port hope|runes~food:,1
15,port hope|potions~food:,1
15,port hope|bank~food:,1
15,port hope|ammo~food:,1
15,port hope|loot~food:,1
15,port hope|trainers~food:,1
15,port hope|south.exit~trainers:,1
15,port hope|east.exit~trainers:,1
15,port hope|trainers~trainers:,1
15,port hope|north.exit~trainers:,1
15,port hope|depot~trainers:,1
15,port hope|temple~trainers:,1
15,port hope|food~trainers:,1
15,port hope|potions~trainers:,1
15,port hope|runes~trainers:,1
15,port hope|bank~trainers:,1
15,port hope|ammo~trainers:,1
15,port hope|loot~trainers:,1
15,port hope|boat~trainers:,1
15,port hope|south.exit~north.exit:,1
15,port hope|east.exit~north.exit:,1
15,port hope|north.exit~north.exit:,1
15,port hope|boat~north.exit:,1
15,port hope|depot~north.exit:,1
15,port hope|temple~north.exit:,1
15,port hope|loot~north.exit:,1
15,port hope|potions~north.exit:,1
15,port hope|runes~north.exit:,1
15,port hope|bank~north.exit:,1
15,port hope|ammo~north.exit:,1
15,port hope|food~north.exit:,1
15,port hope|trainers~north.exit:,1
15,port hope|south.exit~east.exit:,1
15,port hope|east.exit~east.exit:,1
15,port hope|food~east.exit:,1
15,port hope|temple~east.exit:,1
15,port hope|depot~east.exit:,1
15,port hope|runes~east.exit:,1
15,port hope|potions~east.exit:,1
15,port hope|bank~east.exit:,1
15,port hope|ammo~east.exit:,1
15,port hope|loot~east.exit:,1
15,port hope|boat~east.exit:,1
15,port hope|trainers~east.exit:,1
15,port hope|north.exit~east.exit:,1
15,port hope|boat~south.exit:,1
15,port hope|temple~south.exit:,1
15,port hope|food~south.exit:,1
15,port hope|trainers~south.exit:,1
15,port hope|depot~south.exit:,1
15,port hope|north.exit~south.exit:,1
15,port hope|runes~south.exit:,1
15,port hope|potions~south.exit:,1
15,port hope|bank~south.exit:,1
15,port hope|ammo~south.exit:,1
15,port hope|loot~south.exit:,1
15,port hope|east.exit~south.exit:,1
15,port hope|south.exit~south.exit:,1
16,svargrond|boat~boat:,1
16,svargrond|bank~tools:,1
16,svargrond|tools~depot:,1
16,svargrond|food~boat:,1
16,svargrond|depot~boat:,1
16,svargrond|potions~boat:,1
16,svargrond|runes~boat:,1
16,svargrond|bank~boat:,1
16,svargrond|carpet~boat:,1
16,svargrond|ammo~boat:,1
16,svargrond|loot~boat:,1
16,svargrond|trainers~boat:,1
16,svargrond|temple~boat:,1
16,svargrond|depot~depot:,1
16,svargrond|food~depot:,1
16,svargrond|temple~depot:,1
16,svargrond|bank~depot:,1
16,svargrond|runes~depot:,1
16,svargrond|potions~depot:,1
16,svargrond|boat~depot:,1
16,svargrond|trainers~depot:,1
16,svargrond|ammo~depot:,1
16,svargrond|loot~depot:,1
16,svargrond|carpet~depot:,1
16,depot|svargrond|1:,1
16,depot|svargrond|2:,1
16,depot|svargrond|3:,1
16,liberty bay|temple~temple:,1
16,liberty bay|food~temple:,1
16,svargrond|depot~temple:,1
16,svargrond|bank~temple:,1
16,svargrond|potions~temple:,1
16,svargrond|runes~temple:,1
16,svargrond|ammo~temple:,1
16,svargrond|loot~temple:,1
16,svargrond|trainers~temple:,1
16,svargrond|carpet~temple:,1
16,svargrond|boat~temple:,1
16,svargrond|bank~bank:,1
16,svargrond|food~bank:,1
16,svargrond|temple~bank:,1
16,svargrond|depot~bank:,1
16,svargrond|potions~bank:,1
16,svargrond|runes~bank:,1
16,svargrond|boat~bank:,1
16,svargrond|ammo~bank:,1
16,svargrond|loot~bank:,1
16,svargrond|trainers~bank:,1
16,svargrond|carpet~bank:,1
16,svargrond|potions~potions:,1
16,svargrond|food~potions:,1
16,svargrond|temple~potions:,1
16,svargrond|depot~potions:,1
16,svargrond|bank~potions:,1
16,svargrond|boat~potions:,1
16,svargrond|carpet~potions:,1
16,svargrond|ammo~potions:,1
16,svargrond|loot~potions:,1
16,svargrond|runes~potions:,1
16,svargrond|trainers~potions:,1
16,svargrond|runes~runes:,1
16,svargrond|food~runes:,1
16,svargrond|temple~runes:,1
16,svargrond|depot~runes:,1
16,svargrond|bank~runes:,1
16,svargrond|boat~runes:,1
16,svargrond|carpet~runes:,1
16,svargrond|ammo~runes:,1
16,svargrond|loot~runes:,1
16,svargrond|potions~runes:,1
16,svargrond|trainers~runes:,1
16,svargrond|ammo~ammo:,1
16,svargrond|food~ammo:,1
16,svargrond|temple~ammo:,1
16,svargrond|depot~ammo:,1
16,svargrond|boat~ammo:,1
16,svargrond|bank~ammo:,1
16,svargrond|runes~ammo:,1
16,svargrond|potions~ammo:,1
16,svargrond|loot~ammo:,1
16,svargrond|trainers~ammo:,1
16,svargrond|carpet~ammo:,1
16,svargrond|loot~loot:,1
16,svargrond|food~loot:,1
16,svargrond|temple~loot:,1
16,svargrond|depot~loot:,1
16,svargrond|boat~loot:,1
16,svargrond|bank~loot:,1
16,svargrond|runes~loot:,1
16,svargrond|potions~loot:,1
16,svargrond|ammo~loot:,1
16,svargrond|trainers~loot:,1
16,svargrond|carpet~loot:,1
16,svargrond|trainers~trainers:,1
16,svargrond|food~trainers:,1
16,svargrond|temple~trainers:,1
16,svargrond|loot~trainers:,1
16,svargrond|ammo~trainers:,1
16,svargrond|depot~trainers:,1
16,svargrond|bank~trainers:,1
16,svargrond|runes~trainers:,1
16,svargrond|potions~trainers:,1
16,svargrond|boat~trainers:,1
16,svargrond|carpet~trainers:,1
16,svargrond|carpet~carpet:,1
16,svargrond|food~carpet:,1
16,svargrond|temple~carpet:,1
16,svargrond|depot~carpet:,1
16,svargrond|bank~carpet:,1
16,svargrond|potions~carpet:,1
16,svargrond|runes~carpet:,1
16,svargrond|boat~carpet:,1
16,svargrond|loot~carpet:,1
16,svargrond|ammo~carpet:,1
16,svargrond|trainers~carpet:,1
16,svargrond|food~food:,1
16,svargrond|temple~food:,1
16,svargrond|trainers~food:,1
16,svargrond|loot~food:,1
16,svargrond|ammo~food:,1
16,svargrond|carpet~food:,1
16,svargrond|depot~food:,1
16,svargrond|boat~food:,1
16,svargrond|bank~food:,1
16,svargrond|potions~food:,1
16,svargrond|runes~food:,1
16,svargrond|boat~north.exit:,1
16,svargrond|depot~north.exit:,1
16,svargrond|temple~north.exit:,1
16,svargrond|bank~north.exit:,1
16,svargrond|potions~north.exit:,1
16,svargrond|runes~north.exit:,1
16,svargrond|ammo~north.exit:,1
16,svargrond|loot~north.exit:,1
16,svargrond|trainers~north.exit:,1
16,svargrond|carpet~north.exit:,1
16,svargrond|food~north.exit:,1
16,svargrond|north.exit~north.exit:,1
16,svargrond|north.exit~boat:,1
16,svargrond|north.exit~depot:,1
16,svargrond|north.exit~temple:,1
16,svargrond|north.exit~bank:,1
16,svargrond|north.exit~potions:,1
16,svargrond|north.exit~runes:,1
16,svargrond|north.exit~ammo:,1
16,svargrond|north.exit~loot:,1
16,svargrond|north.exit~trainers:,1
16,svargrond|north.exit~carpet:,1
16,svargrond|north.exit~food:,1
8,thais|boat~boat:,1
8,thais|bank~tools:,1
8,thais|tools~depot:,1
8,thais|north.gate~boat:,1
8,thais|south.gate~boat:,1
8,thais|east.gate~boat:,1
8,thais|west.gate~boat:,1
8,thais|temple~boat:,1
8,thais|bank~boat:,1
8,thais|depot~boat:,1
8,thais|loot~boat:,1
8,thais|depot~bank:,1
8,thais|north.gate~bank:,1
8,thais|east.gate~bank:,1
8,thais|south.gate~bank:,1
8,thais|west.gate~bank:,1
8,thais|temple~bank:,1
8,thais|loot~bank:,1
8,thais|boat~bank:,1
8,thais|bank~depot:,1
8,thais|depot~depot:,1
8,thais|north.gate~depot:,1
8,thais|east.gate~depot:,1
8,thais|south.gate~depot:,1
8,thais|west.gate~depot:,1
8,thais|temple~depot:,1
8,thais|loot~depot:,1
8,thais|boat~depot:,1
8,depot|thais|1:,1
8,depot|thais|2:,1
8,depot|thais|3:,1
8,depot|thais|4:,1
8,depot|thais|5:,1
8,thais|temple~temple:,1
8,thais|depot~temple:,1
8,thais|bank~temple:,1
8,thais|boat~temple:,1
8,thais|loot~temple:,1
8,thais|north.gate~temple:,1
8,thais|east.gate~temple:,1
8,thais|south.gate~temple:,1
8,thais|west.gate~temple:,1
8,thais|loot~loot:,1
8,thais|depot~loot:,1
8,thais|bank~loot:,1
8,thais|temple~loot:,1
8,thais|boat~loot:,1
8,thais|north.gate~loot:,1
8,thais|east.gate~loot:,1
8,thais|south.gate~loot:,1
8,thais|west.gate~loot:,1
8,thais|potions~potions:,1
8,thais|runes~runes:,1
8,thais|runes~potions:,1
8,thais|temple~potions:,1
8,thais|loot~potions:,1
8,thais|depot~potions:,1
8,thais|bank~potions:,1
8,thais|boat~potions:,1
8,thais|east.gate~potions:,1
8,thais|north.gate~potions:,1
8,thais|south.gate~potions:,1
8,thais|west.gate~potions:,1
8,thais|north.gate~north.gate:,1
8,thais|depot~north.gate:,1
8,thais|bank~north.gate:,1
8,thais|temple~north.gate:,1
8,thais|boat~north.gate:,1
8,thais|loot~north.gate:,1
8,thais|temple~east.gate:,1
8,thais|bank~east.gate:,1
8,thais|depot~east.gate:,1
8,thais|east.gate~east.gate:,1
8,thais|boat~east.gate:,1
8,thais|loot~east.gate:,1
8,thais|bank~south.gate:,1
8,thais|south.gate~south.gate:,1
8,thais|depot~south.gate:,1
8,thais|temple~south.gate:,1
8,thais|loot~south.gate:,1
8,thais|boat~south.gate:,1
8,thais|boat~west.gate:,1
8,thais|west.gate~west.gate:,1
8,thais|bank~west.gate:,1
8,thais|depot~west.gate:,1
8,thais|loot~west.gate:,1
8,thais|boat~ammo:,1
8,thais|depot~ammo:,1
8,thais|temple~ammo:,1
8,thais|bank~ammo:,1
8,thais|loot~ammo:,1
8,thais|north.gate~ammo:,1
8,thais|east.gate~ammo:,1
8,thais|south.gate~ammo:,1
8,thais|west.gate~ammo:,1
8,thais|ammo~ammo:,1
8,thais|ammo~boat:,1
8,thais|ammo~depot:,1
8,thais|ammo~temple:,1
8,thais|ammo~bank:,1
8,thais|ammo~loot:,1
8,thais|ammo~potions:,1
8,thais|ammo~runes:,1
8,thais|ammo~north.gate:,1
8,thais|ammo~east.gate:,1
8,thais|ammo~south.gate:,1
8,thais|ammo~west.gate:,1
8,thais|west.gate~north.gate:,1
8,thais|west.gate~south.gate:,1
8,thais|west.gate~east.gate:,1
8,thais|south.gate~west.gate:,1
8,thais|south.gate~east.gate:,1
8,thais|south.gate~north.gate:,1
8,thais|east.gate~south.gate:,1
8,thais|east.gate~west.gate:,1
8,thais|east.gate~north.gate:,1
8,thais|north.gate~east.gate:,1
8,thais|north.gate~south.gate:,1
8,thais|north.gate~west.gate:,1
9,venore|boat~boat:,1
9,venore|east.gate~boat:,1
9,venore|bank~tools:,1
9,venore|tools~depot:,1
9,venore|soft.boots~boat:,1
9,venore|food~boat:,1
9,venore|runes~boat:,1
9,venore|potions~boat:,1
9,venore|temple~boat:,1
9,venore|depot~boat:,1
9,venore|bank~boat:,1
9,venore|loot.yanni~boat:,1
9,venore|loot.romella~boat:,1
9,venore|ammo~boat:,1
9,venore|west.gate~boat:,1
9,venore|north.gate~boat:,1
9,venore|south.gate~boat:,1
9,venore|trainers~boat:,1
9,venore|runes~runes:,1
9,venore|east.gate~runes:,1
9,venore|trainers~runes:,1
9,venore|boat~runes:,1
9,venore|potions~runes:,1
9,venore|temple~runes:,1
9,venore|bank~runes:,1
9,venore|depot~runes:,1
9,venore|ammo~runes:,1
9,venore|loot.yanni~runes:,1
9,venore|loot.romella~runes:,1
9,venore|north.gate~runes:,1
9,venore|west.gate~runes:,1
9,venore|south.gate~runes:,1
9,venore|food~runes:,1
9,venore|soft.boots~runes:,1
9,venore|potions~potions:,1
9,venore|east.gate~potions:,1
9,venore|trainers~potions:,1
9,venore|food~potions:,1
9,venore|boat~potions:,1
9,venore|temple~potions:,1
9,venore|bank~potions:,1
9,venore|depot~potions:,1
9,venore|ammo~potions:,1
9,venore|loot.yanni~potions:,1
9,venore|loot.romella~potions:,1
9,venore|north.gate~potions:,1
9,venore|west.gate~potions:,1
9,venore|south.gate~potions:,1
9,venore|soft.boots~potions:,1
9,venore|soft.boots~soft.boots:,1
9,venore|east.gate~soft.boots:,1
9,venore|boat~soft.boots:,1
9,venore|west.gate~soft.boots:,1
9,venore|loot.yanni~soft.boots:,1
9,venore|loot.romella~soft.boots:,1
9,venore|ammo~soft.boots:,1
9,venore|south.gate~soft.boots:,1
9,venore|temple~soft.boots:,1
9,venore|north.gate~soft.boots:,1
9,venore|runes~soft.boots:,1
9,venore|potions~soft.boots:,1
9,venore|depot~soft.boots:,1
9,venore|bank~soft.boots:,1
9,venore|food~soft.boots:,1
9,venore|trainers~soft.boots:,1
9,venore|temple~temple:,1
9,venore|east.gate~temple:,1
9,venore|boat~temple:,1
9,venore|food~temple:,1
9,venore|depot~temple:,1
9,venore|soft.boots~temple:,1
9,venore|potions~temple:,1
9,venore|runes~temple:,1
9,venore|south.gate~temple:,1
9,venore|north.gate~temple:,1
9,venore|west.gate~temple:,1
9,venore|loot.yanni~temple:,1
9,venore|loot.romella~temple:,1
9,venore|ammo~temple:,1
9,venore|bank~temple:,1
9,venore|trainers~temple:,1
9,venore|bank~bank:,1
9,venore|east.gate~bank:,1
9,venore|boat~bank:,1
9,venore|depot~bank:,1
9,venore|food~bank:,1
9,venore|north.gate~bank:,1
9,venore|runes~bank:,1
9,venore|potions~bank:,1
9,venore|temple~bank:,1
9,venore|soft.boots~bank:,1
9,venore|ammo~bank:,1
9,venore|loot.yanni~bank:,1
9,venore|loot.romella~bank:,1
9,venore|south.gate~bank:,1
9,venore|west.gate~bank:,1
9,venore|trainers~bank:,1
9,venore|depot~depot:,1
9,venore|east.gate~depot:,1
9,venore|boat~depot:,1
9,venore|north.gate~depot:,1
9,venore|food~depot:,1
9,venore|bank~depot:,1
9,venore|potions~depot:,1
9,venore|runes~depot:,1
9,venore|temple~depot:,1
9,venore|soft.boots~depot:,1
9,venore|south.gate~depot:,1
9,venore|west.gate~depot:,1
9,venore|ammo~depot:,1
9,venore|loot.yanni~depot:,1
9,venore|loot.romella~depot:,1
9,venore|trainers~depot:,1
9,depot|venore|1:,1
9,depot|venore|2:,1
9,venore|ammo~ammo:,1
9,venore|east.gate~ammo:,1
9,venore|trainers~ammo:,1
9,venore|food~ammo:,1
9,venore|temple~ammo:,1
9,venore|north.gate~ammo:,1
9,venore|west.gate~ammo:,1
9,venore|south.gate~ammo:,1
9,venore|soft.boots~ammo:,1
9,venore|potions~ammo:,1
9,venore|runes~ammo:,1
9,venore|depot~ammo:,1
9,venore|bank~ammo:,1
9,venore|loot.yanni~ammo:,1
9,venore|loot.romella~ammo:,1
9,venore|west.gate~west.gate:,1
9,venore|east.gate~west.gate:,1
9,venore|south.gate~west.gate:,1
9,venore|ammo~west.gate:,1
9,venore|loot.yanni~west.gate:,1
9,venore|loot.romella~west.gate:,1
9,venore|soft.boots~west.gate:,1
9,venore|north.gate~west.gate:,1
9,venore|temple~west.gate:,1
9,venore|potions~west.gate:,1
9,venore|runes~west.gate:,1
9,venore|depot~west.gate:,1
9,venore|bank~west.gate:,1
9,venore|food~west.gate:,1
9,venore|boat~west.gate:,1
9,venore|trainers~west.gate:,1
9,venore|south.gate~south.gate:,1
9,venore|east.gate~south.gate:,1
9,venore|west.gate~south.gate:,1
9,venore|north.gate~south.gate:,1
9,venore|boat~south.gate:,1
9,venore|loot.yanni~south.gate:,1
9,venore|loot.romella~south.gate:,1
9,venore|ammo~south.gate:,1
9,venore|soft.boots~south.gate:,1
9,venore|food~south.gate:,1
9,venore|runes~south.gate:,1
9,venore|potions~south.gate:,1
9,venore|depot~south.gate:,1
9,venore|bank~south.gate:,1
9,venore|trainers~south.gate:,1
9,venore|temple~south.gate:,1
9,venore|north.gate~north.gate:,1
9,venore|east.gate~north.gate:,1
9,venore|south.gate~north.gate:,1
9,venore|west.gate~north.gate:,1
9,venore|loot.yanni~north.gate:,1
9,venore|loot.romella~north.gate:,1
9,venore|ammo~north.gate:,1
9,venore|boat~north.gate:,1
9,venore|food~north.gate:,1
9,venore|depot~north.gate:,1
9,venore|bank~north.gate:,1
9,venore|potions~north.gate:,1
9,venore|runes~north.gate:,1
9,venore|temple~north.gate:,1
9,venore|soft.boots~north.gate:,1
9,venore|trainers~north.gate:,1
9,venore|food~food:,1
9,venore|east.gate~food:,1
9,venore|south.gate~food:,1
9,venore|west.gate~food:,1
9,venore|north.gate~food:,1
9,venore|boat~food:,1
9,venore|depot~food:,1
9,venore|bank~food:,1
9,venore|potions~food:,1
9,venore|runes~food:,1
9,venore|loot.yanni~food:,1
9,venore|loot.romella~food:,1
9,venore|ammo~food:,1
9,venore|soft.boots~food:,1
9,venore|temple~food:,1
9,venore|trainers~food:,1
9,venore|trainers~trainers:,1
9,venore|east.gate~trainers:,1
9,venore|south.gate~trainers:,1
9,venore|west.gate~trainers:,1
9,venore|north.gate~trainers:,1
9,venore|boat~trainers:,1
9,venore|temple~trainers:,1
9,venore|soft.boots~trainers:,1
9,venore|Ammo~trainers:,1
9,venore|loot.yanni~trainers:,1
9,venore|loot.romella~trainers:,1
9,venore|runes~trainers:,1
9,venore|potions~trainers:,1
9,venore|food~trainers:,1
9,venore|depot~trainers:,1
9,venore|bank~trainers:,1
9,venore|south.gate~east.gate:,1
9,venore|west.gate~east.gate:,1
9,venore|north.gate~east.gate:,1
9,venore|loot.yanni~east.gate:,1
9,venore|loot.romella~east.gate:,1
9,venore|ammo~east.gate:,1
9,venore|soft.boots~east.gate:,1
9,venore|temple~east.gate:,1
9,venore|potions~east.gate:,1
9,venore|runes~east.gate:,1
9,venore|depot~east.gate:,1
9,venore|bank~east.gate:,1
9,venore|food~east.gate:,1
9,venore|boat~east.gate:,1
9,venore|trainers~east.gate:,1
9,venore|loot.yanni~loot.yanni:,1
9,venore|east.gate~loot.yanni:,1
9,venore|trainers~loot.yanni:,1
9,venore|food~loot.yanni:,1
9,venore|temple~loot.yanni:,1
9,venore|north.gate~loot.yanni:,1
9,venore|west.gate~loot.yanni:,1
9,venore|south.gate~loot.yanni:,1
9,venore|soft.boots~loot.yanni:,1
9,venore|potions~loot.yanni:,1
9,venore|runes~loot.yanni:,1
9,venore|depot~loot.yanni:,1
9,venore|bank~loot.yanni:,1
9,venore|ammo~loot.yanni:,1
9,venore|loot.romella~loot.yanni:,1
9,venore|loot.romella~loot.romella:,1
9,venore|east.gate~loot.romella:,1
9,venore|trainers~loot.romella:,1
9,venore|food~loot.romella:,1
9,venore|temple~loot.romella:,1
9,venore|north.gate~loot.romella:,1
9,venore|west.gate~loot.romella:,1
9,venore|south.gate~loot.romella:,1
9,venore|soft.boots~loot.romella:,1
9,venore|potions~loot.romella:,1
9,venore|runes~loot.romella:,1
9,venore|depot~loot.romella:,1
9,venore|bank~loot.romella:,1
9,venore|ammo~loot.romella:,1
9,venore|loot.yanni~loot.romella:,1
17,yalahar|bank~tools:,1
17,yalahar|tools~depot:,1
17,yalahar|bank~boat:,1
17,yalahar|depot~boat:,1
17,yalahar|ammo~boat:,1
17,yalahar|runes~boat:,1
17,yalahar|potions~boat:,1
17,yalahar|food~boat:,1
17,yalahar|loot.morpel~boat:,1
17,yalahar|loot.oiriz~boat:,1
17,yalahar|temple~boat:,1
17,yalahar|trainers~boat:,1
17,yalahar|boat~bank:,1
17,yalahar|bank~bank:,1
17,yalahar|depot~bank:,1
17,yalahar|ammo~bank:,1
17,yalahar|runes~bank:,1
17,yalahar|potions~bank:,1
17,yalahar|food~bank:,1
17,yalahar|loot.morpel~bank:,1
17,yalahar|loot.oiriz~bank:,1
17,yalahar|temple~bank:,1
17,yalahar|trainers~bank:,1
17,yalahar|boat~depot:,1
17,yalahar|boat~ammo:,1
17,yalahar|boat~runes:,1
17,yalahar|boat~potions:,1
17,yalahar|boat~food:,1
17,yalahar|boat~loot.morpel:,1
17,yalahar|boat~loot.oiriz:,1
17,yalahar|boat~temple:,1
17,yalahar|boat~trainers:,1
17,depot|yalahar|1:,1
17,depot|yalahar|2:,1
17,yalahar|bank~depot:,1
17,yalahar|bank~ammo:,1
17,yalahar|bank~runes:,1
17,yalahar|bank~potions:,1
17,yalahar|bank~food:,1
17,yalahar|bank~loot.morpel:,1
17,yalahar|bank~loot.oiriz:,1
17,yalahar|bank~temple:,1
17,yalahar|bank~trainers:,1
17,yalahar|depot~depot:,1
17,yalahar|depot~ammo:,1
17,yalahar|depot~runes:,1
17,yalahar|depot~potions:,1
17,yalahar|depot~food:,1
17,yalahar|depot~loot.morpel:,1
17,yalahar|depot~loot.oiriz:,1
17,yalahar|depot~temple:,1
17,yalahar|depot~trainer:,1
17,yalahar|ammo~depot:,1
17,yalahar|runes~depot:,1
17,yalahar|potions~depot:,1
17,yalahar|food~depot:,1
17,yalahar|loot.morpel~depot:,1
17,yalahar|loot.oiriz~depot:,1
17,yalahar|temple~depot:,1
17,yalahar|trainers~depot:,1
17,yalahar|ammo~runes:,1
17,yalahar|ammo~potions:,1
17,yalahar|ammo~food:,1
17,yalahar|ammo~loot.morpel:,1
17,yalahar|ammo~loot.oiriz:,1
17,yalahar|ammo~temple:,1
17,yalahar|ammo~trainers:,1
17,yalahar|runes~runes:,1
17,yalahar|potions~potions:,1
17,yalahar|potions~runes:,1
17,yalahar|runes~potions:,1
17,yalahar|trainers~trainers:,1
17,yalahar|food~food:,1
17,yalahar|loot.morpel~loot.morpel:,1
17,yalahar|loot.oiriz~loot.oiriz:,1
17,yalahar|temple~temple:,1
17,yalahar|runes~ammo:,1
17,yalahar|runes~food:,1
17,yalahar|runes~loot.morpel:,1
17,yalahar|runes~loot.oiriz:,1
17,yalahar|runes~temple:,1
17,yalahar|runes~trainers:,1
17,yalahar|potions~ammo:,1
17,yalahar|potions~food:,1
17,yalahar|potions~loot.morpel:,1
17,yalahar|potions~loot.oiriz:,1
17,yalahar|potions~temple:,1
17,yalahar|potions~trainers:,1
17,yalahar|food~ammo:,1
17,yalahar|food~potions:,1
17,yalahar|food~runes:,1
17,yalahar|food~loot.morpel:,1
17,yalahar|food~loot.oiriz:,1
17,yalahar|food~temple:,1
17,yalahar|food~trainers:,1
17,yalahar|loot.morpel~ammo:,1
17,yalahar|loot.morpel~runes:,1
17,yalahar|loot.morpel~potions:,1
17,yalahar|loot.morpel~food:,1
17,yalahar|loot.morpel~loot.oiriz:,1
17,yalahar|loot.morpel~temple:,1
17,yalahar|loot.morpel~trainers:,1
17,yalahar|loot.oiriz~ammo:,1
17,yalahar|loot.oiriz~potions:,1
17,yalahar|loot.oiriz~runes:,1
17,yalahar|loot.oiriz~food:,1
17,yalahar|loot.oiriz~loot.morpel:,1
17,yalahar|loot.oiriz~temple:,1
17,yalahar|loot.oiriz~trainers:,1
17,yalahar|temple~ammo:,1
17,yalahar|temple~runes:,1
17,yalahar|temple~potions:,1
17,yalahar|temple~food:,1
17,yalahar|temple~loot.morpel:,1
17,yalahar|temple~loot.oiriz:,1
17,yalahar|temple~trainers:,1
17,yalahar|trainers~ammo:,1
17,yalahar|trainers~runes:,1
17,yalahar|trainers~potions:,1
17,yalahar|trainers~food:,1
17,yalahar|trainers~loot.morpel:,1
17,yalahar|trainers~loot.oiriz:,1
17,yalahar|trainers~temple:,1
17,yalahar|foreign.quarter~boat:,1
17,yalahar|foreign.quarter~bank:,1
17,yalahar|foreign.quarter~depot:,1
17,yalahar|foreign.quarter~ammo:,1
17,yalahar|foreign.quarter~runes:,1
17,yalahar|foreign.quarter~potions:,1
17,yalahar|foreign.quarter~food:,1
17,yalahar|foreign.quarter~loot.morpel:,1
17,yalahar|foreign.quarter~loot.oiriz:,1
17,yalahar|foreign.quarter~temple:,1
17,yalahar|foreign.quarter~trainers:,1
17,yalahar|foreign.quarter~magician.quarter:,1
17,yalahar|foreign.quarter~cemetery.quarter:,1
17,yalahar|foreign.quarter~alchemist.quarter:,1
17,yalahar|foreign.quarter~arena.quarter:,1
17,yalahar|foreign.quarter~sunken.quarter:,1
17,yalahar|foreign.quarter~factory.quarter:,1
17,yalahar|foreign.quarter~trade.quarter:,1
17,yalahar|boat~foreign.quarter:,1
17,yalahar|bank~foreign.quarter:,1
17,yalahar|depot~foreign.quarter:,1
17,yalahar|ammo~foreign.quarter:,1
17,yalahar|runes~foreign.quarter:,1
17,yalahar|potions~foreign.quarter:,1
17,yalahar|food~foreign.quarter:,1
17,yalahar|loot.morpel~foreign.quarter:,1
17,yalahar|loot.oiriz~foreign.quarter:,1
17,yalahar|temple~foreign.quarter:,1
17,yalahar|trainers~foreign.quarter:,1
17,yalahar|magician.quarter~foreign.quarter:,1
17,yalahar|cemetery.quarter~foreign.quarter:,1
17,yalahar|alchemist.quarter~foreign.quarter:,1
17,yalahar|arena.quarter~foreign.quarter:,1
17,yalahar|sunken.quarter~foreign.quarter:,1
17,yalahar|factory.quarter~foreign.quarter:,1
17,yalahar|trade.quarter~foreign.quarter:,1
17,yalahar|arena.quarter~boat:,1
17,yalahar|arena.quarter~bank:,1
17,yalahar|arena.quarter~depot:,1
17,yalahar|arena.quarter~ammo:,1
17,yalahar|arena.quarter~runes:,1
17,yalahar|arena.quarter~potions:,1
17,yalahar|arena.quarter~food:,1
17,yalahar|arena.quarter~loot.morpel:,1
17,yalahar|arena.quarter~loot.oiriz:,1
17,yalahar|arena.quarter~temple:,1
17,yalahar|arena.quarter~trainers:,1
17,yalahar|arena.quarter~magician.quarter:,1
17,yalahar|arena.quarter~cemetery.quarter:,1
17,yalahar|arena.quarter~alchemist.quarter:,1
17,yalahar|arena.quarter~sunken.quarter:,1
17,yalahar|arena.quarter~factory.quarter:,1
17,yalahar|arena.quarter~trade.quarter:,1
17,yalahar|boat~arena.quarter:,1
17,yalahar|bank~arena.quarter:,1
17,yalahar|depot~arena.quarter:,1
17,yalahar|ammo~arena.quarter:,1
17,yalahar|runes~arena.quarter:,1
17,yalahar|potions~arena.quarter:,1
17,yalahar|food~arena.quarter:,1
17,yalahar|loot.morpel~arena.quarter:,1
17,yalahar|loot.oiriz~arena.quarter:,1
17,yalahar|temple~arena.quarter:,1
17,yalahar|trainers~arena.quarter:,1
17,yalahar|magician.quarter~arena.quarter:,1
17,yalahar|cemetery.quarter~arena.quarter:,1
17,yalahar|alchemist.quarter~arena.quarter:,1
17,yalahar|sunken.quarter~arena.quarter:,1
17,yalahar|factory.quarter~arena.quarter:,1
17,yalahar|trade.quarter~arena.quarter:,1
17,yalahar|boat~alchemist.quarter:,1
17,yalahar|bank~alchemist.quarter:,1
17,yalahar|depot~alchemist.quarter:,1
17,yalahar|ammo~alchemist.quarter:,1
17,yalahar|runes~alchemist.quarter:,1
17,yalahar|potions~alchemist.quarter:,1
17,yalahar|food~alchemist.quarter:,1
17,yalahar|loot.morpel~alchemist.quarter:,1
17,yalahar|loot.oiriz~alchemist.quarter:,1
17,yalahar|temple~alchemist.quarter:,1
17,yalahar|trainers~alchemist.quarter:,1
17,yalahar|magician.quarter~alchemist.quarter:,1
17,yalahar|cemetery.quarter~alchemist.quarter:,1
17,yalahar|sunken.quarter~alchemist.quarter:,1
17,yalahar|factory.quarter~alchemist.quarter:,1
17,yalahar|trade.quarter~alchemist.quarter:,1
17,yalahar|alchemist.quarter~boat:,1
