source_name,waypoint_type,pos_x,pos_y,pos_z,action_label

# --- svargrond|boat~boat: (1 waypoints) ---
# --- svargrond|ammo~potions: (14 waypoints) ---
svargrond|ammo~potions:,node,32235,31082,6,
svargrond|ammo~potions:,node,32229,31090,6,
svargrond|ammo~potions:,node,32229,31099,6,
svargrond|ammo~potions:,node,32235,31107,6,
svargrond|ammo~potions:,stand,32235,31108,6,
svargrond|ammo~potions:,node,32240,31122,7,
svargrond|ammo~potions:,node,32243,31129,7,
svargrond|ammo~potions:,node,32253,31127,7,
svargrond|ammo~potions:,node,32264,31127,7,
svargrond|ammo~potions:,node,32276,31127,7,
svargrond|ammo~potions:,node,32287,31127,7,
svargrond|ammo~potions:,node,32299,31129,7,
svargrond|ammo~potions:,node,32308,31132,7,
svargrond|ammo~potions:,stand,32308,31132,7,

# --- svargrond|loot~potions: (14 waypoints) ---
svargrond|loot~potions:,node,32235,31082,6,
svargrond|loot~potions:,node,32229,31090,6,
svargrond|loot~potions:,node,32229,31099,6,
svargrond|loot~potions:,node,32235,31107,6,
svargrond|loot~potions:,stand,32235,31108,6,
svargrond|loot~potions:,node,32240,31122,7,
svargrond|loot~potions:,node,32243,31129,7,
svargrond|loot~potions:,node,32253,31127,7,
svargrond|loot~potions:,node,32264,31127,7,
svargrond|loot~potions:,node,32276,31127,7,
svargrond|loot~potions:,node,32287,31127,7,
svargrond|loot~potions:,node,32299,31129,7,
svargrond|loot~potions:,node,32308,31132,7,
svargrond|loot~potions:,stand,32308,31132,7,

# --- svargrond|runes~potions: (1 waypoints) ---
svargrond|runes~potions:,stand,32307,31132,7,

# --- svargrond|trainers~potions: (14 waypoints) ---
svargrond|trainers~potions:,node,32246,31076,6,
svargrond|trainers~potions:,node,32242,31086,6,
svargrond|trainers~potions:,node,32242,31099,6,
svargrond|trainers~potions:,node,32236,31107,6,
svargrond|trainers~potions:,stand,32236,31108,6,
svargrond|trainers~potions:,node,32240,31123,7,
svargrond|trainers~potions:,node,32242,31129,7,
svargrond|trainers~potions:,node,32251,31127,7,
svargrond|trainers~potions:,node,32262,31127,7,
svargrond|trainers~potions:,node,32274,31127,7,
svargrond|trainers~potions:,node,32286,31127,7,
svargrond|trainers~potions:,node,32298,31129,7,
svargrond|trainers~potions:,node,32308,31132,7,
svargrond|trainers~potions:,stand,32308,31132,7,

# --- svargrond|runes~runes: (2 waypoints) ---
svargrond|runes~runes:,node,32307,31132,7,
svargrond|runes~runes:,stand,32307,31132,7,

# --- svargrond|food~runes: (13 waypoints) ---
svargrond|food~runes:,node,32208,31161,7,
svargrond|food~runes:,node,32215,31160,7,
svargrond|food~runes:,node,32221,31157,7,
svargrond|food~runes:,node,32224,31149,7,
svargrond|food~runes:,node,32231,31143,7,
svargrond|food~runes:,node,32242,31141,7,
svargrond|food~runes:,node,32258,31141,7,
svargrond|food~runes:,node,32270,31141,7,
svargrond|food~runes:,node,32282,31138,7,
svargrond|food~runes:,node,32291,31133,7,
svargrond|food~runes:,node,32298,31131,7,
svargrond|food~runes:,node,32307,31132,7,
svargrond|food~runes:,stand,32307,31132,7,

# --- svargrond|temple~runes: (13 waypoints) ---
svargrond|temple~runes:,node,32213,31140,7,
svargrond|temple~runes:,node,32219,31143,7,
svargrond|temple~runes:,node,32229,31143,7,
svargrond|temple~runes:,node,32238,31139,7,
svargrond|temple~runes:,node,32241,31130,7,
svargrond|temple~runes:,node,32252,31127,7,
svargrond|temple~runes:,node,32264,31127,7,
svargrond|temple~runes:,node,32276,31127,7,
svargrond|temple~runes:,node,32287,31127,7,
svargrond|temple~runes:,node,32296,31129,7,
svargrond|temple~runes:,node,32305,31129,7,
svargrond|temple~runes:,node,32307,31132,7,
svargrond|temple~runes:,stand,32307,31132,7,

# --- svargrond|depot~runes: (9 waypoints) ---
svargrond|depot~runes:,node,32275,31142,7,
svargrond|depot~runes:,stand,32274,31143,7,
svargrond|depot~runes:,node,32274,31142,6,
svargrond|depot~runes:,stand,32274,31143,6,
svargrond|depot~runes:,node,32282,31138,7,
svargrond|depot~runes:,node,32292,31133,7,
svargrond|depot~runes:,node,32303,31129,7,
svargrond|depot~runes:,node,32308,31132,7,
svargrond|depot~runes:,stand,32308,31132,7,

# --- svargrond|bank~runes: (2 waypoints) ---
svargrond|bank~runes:,node,32307,31132,7,
svargrond|bank~runes:,stand,32307,31132,7,

# --- svargrond|boat~runes: (7 waypoints) ---
svargrond|boat~runes:,stand,32341,31112,6,
svargrond|boat~runes:,node,32334,31116,7,
svargrond|boat~runes:,node,32325,31118,7,
svargrond|boat~runes:,node,32315,31121,7,
svargrond|boat~runes:,node,32310,31126,7,
svargrond|boat~runes:,node,32307,31132,7,
svargrond|boat~runes:,stand,32307,31132,7,

# --- svargrond|carpet~runes: (11 waypoints) ---
svargrond|carpet~runes:,stand,32249,31101,4,
svargrond|carpet~runes:,stand,32248,31106,5,
svargrond|carpet~runes:,stand,32249,31111,6,
svargrond|carpet~runes:,node,32257,31113,7,
svargrond|carpet~runes:,node,32257,31120,7,
svargrond|carpet~runes:,node,32262,31126,7,
svargrond|carpet~runes:,node,32274,31127,7,
svargrond|carpet~runes:,node,32286,31127,7,
svargrond|carpet~runes:,node,32300,31128,7,
svargrond|carpet~runes:,node,32307,31132,7,
svargrond|carpet~runes:,stand,32307,31132,7,

# --- svargrond|ammo~runes: (14 waypoints) ---
svargrond|ammo~runes:,node,32235,31082,6,
svargrond|ammo~runes:,node,32229,31090,6,
svargrond|ammo~runes:,node,32229,31099,6,
svargrond|ammo~runes:,node,32235,31107,6,
svargrond|ammo~runes:,stand,32235,31108,6,
svargrond|ammo~runes:,node,32240,31122,7,
svargrond|ammo~runes:,node,32243,31129,7,
svargrond|ammo~runes:,node,32253,31127,7,
svargrond|ammo~runes:,node,32264,31127,7,
svargrond|ammo~runes:,node,32276,31127,7,
svargrond|ammo~runes:,node,32287,31127,7,
svargrond|ammo~runes:,node,32299,31129,7,
svargrond|ammo~runes:,node,32308,31132,7,
svargrond|ammo~runes:,stand,32308,31132,7,

# --- svargrond|loot~runes: (14 waypoints) ---
svargrond|loot~runes:,node,32235,31082,6,
svargrond|loot~runes:,node,32229,31090,6,
svargrond|loot~runes:,node,32229,31099,6,
svargrond|loot~runes:,node,32235,31107,6,
svargrond|loot~runes:,stand,32235,31108,6,
svargrond|loot~runes:,node,32240,31122,7,
svargrond|loot~runes:,node,32243,31129,7,
svargrond|loot~runes:,node,32253,31127,7,
svargrond|loot~runes:,node,32264,31127,7,
svargrond|loot~runes:,node,32276,31127,7,
svargrond|loot~runes:,node,32287,31127,7,
svargrond|loot~runes:,node,32299,31129,7,
svargrond|loot~runes:,node,32308,31132,7,
svargrond|loot~runes:,stand,32308,31132,7,

# --- svargrond|potions~runes: (1 waypoints) ---
svargrond|potions~runes:,stand,32307,31132,7,

# --- svargrond|trainers~runes: (14 waypoints) ---
svargrond|trainers~runes:,node,32246,31076,6,
svargrond|trainers~runes:,node,32242,31086,6,
svargrond|trainers~runes:,node,32242,31099,6,
svargrond|trainers~runes:,node,32236,31107,6,
svargrond|trainers~runes:,stand,32236,31108,6,
svargrond|trainers~runes:,node,32240,31123,7,
svargrond|trainers~runes:,node,32242,31129,7,
svargrond|trainers~runes:,node,32251,31127,7,
svargrond|trainers~runes:,node,32262,31127,7,
svargrond|trainers~runes:,node,32274,31127,7,
svargrond|trainers~runes:,node,32286,31127,7,
svargrond|trainers~runes:,node,32298,31129,7,
svargrond|trainers~runes:,node,32308,31132,7,
svargrond|trainers~runes:,stand,32308,31132,7,

# --- svargrond|ammo~ammo: (2 waypoints) ---
svargrond|ammo~ammo:,node,32234,31074,6,
svargrond|ammo~ammo:,stand,32234,31074,6,

# --- svargrond|food~ammo: (16 waypoints) ---
svargrond|food~ammo:,node,32208,31161,7,
svargrond|food~ammo:,node,32215,31160,7,
svargrond|food~ammo:,node,32221,31157,7,
svargrond|food~ammo:,node,32224,31149,7,
svargrond|food~ammo:,node,32231,31143,7,
svargrond|food~ammo:,node,32239,31137,7,
svargrond|food~ammo:,node,32240,31129,7,
svargrond|food~ammo:,node,32237,31121,7,
svargrond|food~ammo:,node,32235,31109,7,
svargrond|food~ammo:,stand,32235,31108,7,
svargrond|food~ammo:,node,32233,31102,6,
svargrond|food~ammo:,node,32228,31094,6,
svargrond|food~ammo:,node,32232,31087,6,
svargrond|food~ammo:,node,32234,31080,6,
svargrond|food~ammo:,node,32234,31074,6,
svargrond|food~ammo:,stand,32234,31074,6,

# --- svargrond|temple~ammo: (15 waypoints) ---
svargrond|temple~ammo:,node,32213,31140,7,
svargrond|temple~ammo:,node,32221,31143,7,
svargrond|temple~ammo:,node,32233,31141,7,
svargrond|temple~ammo:,node,32239,31135,7,
svargrond|temple~ammo:,node,32240,31122,7,
svargrond|temple~ammo:,node,32236,31116,7,
svargrond|temple~ammo:,node,32235,31109,7,
svargrond|temple~ammo:,stand,32235,31108,7,
svargrond|temple~ammo:,node,32235,31103,6,
svargrond|temple~ammo:,node,32229,31099,6,
svargrond|temple~ammo:,node,32229,31090,6,
svargrond|temple~ammo:,node,32232,31085,6,
svargrond|temple~ammo:,node,32234,31080,6,
svargrond|temple~ammo:,node,32234,31074,6,
svargrond|temple~ammo:,stand,32234,31074,6,

# --- svargrond|depot~ammo: (16 waypoints) ---
svargrond|depot~ammo:,node,32275,31142,7,
svargrond|depot~ammo:,stand,32274,31143,7,
svargrond|depot~ammo:,node,32254,31142,6,
svargrond|depot~ammo:,stand,32254,31143,6,
svargrond|depot~ammo:,node,32246,31141,7,
svargrond|depot~ammo:,node,32240,31135,7,
svargrond|depot~ammo:,node,32240,31124,7,
svargrond|depot~ammo:,node,32235,31113,7,
svargrond|depot~ammo:,stand,32235,31108,7,
svargrond|depot~ammo:,node,32235,31103,6,
svargrond|depot~ammo:,node,32229,31099,6,
svargrond|depot~ammo:,node,32229,31090,6,
svargrond|depot~ammo:,node,32232,31085,6,
svargrond|depot~ammo:,node,32234,31080,6,
svargrond|depot~ammo:,node,32234,31074,6,
svargrond|depot~ammo:,stand,32234,31074,6,

# --- svargrond|boat~ammo: (20 waypoints) ---
svargrond|boat~ammo:,stand,32341,31112,6,
svargrond|boat~ammo:,node,32333,31117,7,
svargrond|boat~ammo:,node,32322,31118,7,
svargrond|boat~ammo:,node,32314,31122,7,
svargrond|boat~ammo:,node,32306,31127,7,
svargrond|boat~ammo:,node,32293,31127,7,
svargrond|boat~ammo:,node,32280,31127,7,
svargrond|boat~ammo:,node,32267,31127,7,
svargrond|boat~ammo:,node,32252,31127,7,
svargrond|boat~ammo:,node,32243,31129,7,
svargrond|boat~ammo:,node,32237,31120,7,
svargrond|boat~ammo:,node,32235,31108,7,
svargrond|boat~ammo:,stand,32235,31108,7,
svargrond|boat~ammo:,node,32235,31103,6,
svargrond|boat~ammo:,node,32229,31099,6,
svargrond|boat~ammo:,node,32229,31090,6,
svargrond|boat~ammo:,node,32232,31085,6,
svargrond|boat~ammo:,node,32234,31080,6,
svargrond|boat~ammo:,node,32234,31074,6,
svargrond|boat~ammo:,stand,32234,31074,6,

# --- svargrond|bank~ammo: (15 waypoints) ---
svargrond|bank~ammo:,node,32299,31130,7,
svargrond|bank~ammo:,node,32287,31127,7,
svargrond|bank~ammo:,node,32271,31127,7,
svargrond|bank~ammo:,node,32255,31127,7,
svargrond|bank~ammo:,node,32243,31129,7,
svargrond|bank~ammo:,node,32238,31121,7,
svargrond|bank~ammo:,node,32235,31108,7,
svargrond|bank~ammo:,stand,32235,31108,7,
svargrond|bank~ammo:,node,32235,31103,6,
svargrond|bank~ammo:,node,32229,31099,6,
svargrond|bank~ammo:,node,32229,31090,6,
svargrond|bank~ammo:,node,32232,31085,6,
svargrond|bank~ammo:,node,32234,31080,6,
svargrond|bank~ammo:,node,32234,31074,6,
svargrond|bank~ammo:,stand,32234,31074,6,

# --- svargrond|runes~ammo: (15 waypoints) ---
svargrond|runes~ammo:,node,32299,31130,7,
svargrond|runes~ammo:,node,32287,31127,7,
svargrond|runes~ammo:,node,32271,31127,7,
svargrond|runes~ammo:,node,32255,31127,7,
svargrond|runes~ammo:,node,32243,31129,7,
svargrond|runes~ammo:,node,32238,31121,7,
svargrond|runes~ammo:,node,32235,31108,7,
svargrond|runes~ammo:,stand,32235,31108,7,
svargrond|runes~ammo:,node,32235,31103,6,
svargrond|runes~ammo:,node,32229,31099,6,
svargrond|runes~ammo:,node,32229,31090,6,
svargrond|runes~ammo:,node,32232,31085,6,
svargrond|runes~ammo:,node,32234,31080,6,
svargrond|runes~ammo:,node,32234,31074,6,
svargrond|runes~ammo:,stand,32234,31074,6,

# --- svargrond|potions~ammo: (15 waypoints) ---
svargrond|potions~ammo:,node,32299,31130,7,
svargrond|potions~ammo:,node,32287,31127,7,
svargrond|potions~ammo:,node,32271,31127,7,
svargrond|potions~ammo:,node,32255,31127,7,
svargrond|potions~ammo:,node,32243,31129,7,
svargrond|potions~ammo:,node,32238,31121,7,
svargrond|potions~ammo:,node,32235,31108,7,
svargrond|potions~ammo:,stand,32235,31108,7,
svargrond|potions~ammo:,node,32235,31103,6,
svargrond|potions~ammo:,node,32229,31099,6,
svargrond|potions~ammo:,node,32229,31090,6,
svargrond|potions~ammo:,node,32232,31085,6,
svargrond|potions~ammo:,node,32234,31080,6,
svargrond|potions~ammo:,node,32234,31074,6,
svargrond|potions~ammo:,stand,32234,31074,6,

# --- svargrond|loot~ammo: (1 waypoints) ---
svargrond|loot~ammo:,stand,32234,31074,6,

# --- svargrond|trainers~ammo: (6 waypoints) ---
svargrond|trainers~ammo:,node,32246,31075,6,
svargrond|trainers~ammo:,node,32244,31080,6,
svargrond|trainers~ammo:,node,32241,31085,6,
svargrond|trainers~ammo:,node,32236,31082,6,
svargrond|trainers~ammo:,node,32234,31074,6,
svargrond|trainers~ammo:,stand,32234,31074,6,

# --- svargrond|carpet~ammo: (12 waypoints) ---
svargrond|carpet~ammo:,stand,32248,31101,4,
svargrond|carpet~ammo:,stand,32247,31106,5,
svargrond|carpet~ammo:,stand,32244,31109,6,
svargrond|carpet~ammo:,node,32235,31108,7,
svargrond|carpet~ammo:,stand,32235,31108,7,
svargrond|carpet~ammo:,node,32235,31103,6,
svargrond|carpet~ammo:,node,32229,31099,6,
svargrond|carpet~ammo:,node,32229,31090,6,
svargrond|carpet~ammo:,node,32232,31085,6,
svargrond|carpet~ammo:,node,32234,31080,6,
svargrond|carpet~ammo:,node,32234,31074,6,
svargrond|carpet~ammo:,stand,32234,31074,6,

# --- svargrond|loot~loot: (2 waypoints) ---
svargrond|loot~loot:,node,32234,31074,6,
svargrond|loot~loot:,stand,32234,31074,6,

# --- svargrond|food~loot: (16 waypoints) ---
svargrond|food~loot:,node,32208,31161,7,
svargrond|food~loot:,node,32215,31160,7,
svargrond|food~loot:,node,32221,31157,7,
svargrond|food~loot:,node,32224,31149,7,
svargrond|food~loot:,node,32231,31143,7,
svargrond|food~loot:,node,32239,31137,7,
svargrond|food~loot:,node,32240,31129,7,
svargrond|food~loot:,node,32237,31121,7,
svargrond|food~loot:,node,32235,31109,7,
svargrond|food~loot:,stand,32235,31108,7,
svargrond|food~loot:,node,32233,31102,6,
svargrond|food~loot:,node,32228,31094,6,
svargrond|food~loot:,node,32232,31087,6,
svargrond|food~loot:,node,32234,31080,6,
svargrond|food~loot:,node,32234,31074,6,
svargrond|food~loot:,stand,32234,31074,6,

# --- svargrond|temple~loot: (15 waypoints) ---
svargrond|temple~loot:,node,32213,31140,7,
svargrond|temple~loot:,node,32221,31143,7,
svargrond|temple~loot:,node,32233,31141,7,
svargrond|temple~loot:,node,32239,31135,7,
svargrond|temple~loot:,node,32240,31122,7,
svargrond|temple~loot:,node,32236,31116,7,
svargrond|temple~loot:,node,32235,31109,7,
svargrond|temple~loot:,stand,32235,31108,7,
svargrond|temple~loot:,node,32235,31103,6,
svargrond|temple~loot:,node,32229,31099,6,
svargrond|temple~loot:,node,32229,31090,6,
svargrond|temple~loot:,node,32232,31085,6,
svargrond|temple~loot:,node,32234,31080,6,
svargrond|temple~loot:,node,32234,31074,6,
svargrond|temple~loot:,stand,32234,31074,6,

# --- svargrond|depot~loot: (16 waypoints) ---
svargrond|depot~loot:,node,32275,31142,7,
svargrond|depot~loot:,stand,32274,31143,7,
svargrond|depot~loot:,node,32254,31142,6,
svargrond|depot~loot:,stand,32254,31143,6,
svargrond|depot~loot:,node,32246,31141,7,
svargrond|depot~loot:,node,32240,31135,7,
svargrond|depot~loot:,node,32240,31124,7,
svargrond|depot~loot:,node,32235,31113,7,
svargrond|depot~loot:,stand,32235,31108,7,
svargrond|depot~loot:,node,32235,31103,6,
svargrond|depot~loot:,node,32229,31099,6,
svargrond|depot~loot:,node,32229,31090,6,
svargrond|depot~loot:,node,32232,31085,6,
svargrond|depot~loot:,node,32234,31080,6,
svargrond|depot~loot:,node,32234,31074,6,
svargrond|depot~loot:,stand,32234,31074,6,

# --- svargrond|boat~loot: (20 waypoints) ---
svargrond|boat~loot:,stand,32341,31112,6,
svargrond|boat~loot:,node,32333,31117,7,
svargrond|boat~loot:,node,32322,31118,7,
svargrond|boat~loot:,node,32314,31122,7,
svargrond|boat~loot:,node,32306,31127,7,
svargrond|boat~loot:,node,32293,31127,7,
svargrond|boat~loot:,node,32280,31127,7,
svargrond|boat~loot:,node,32267,31127,7,
svargrond|boat~loot:,node,32252,31127,7,
svargrond|boat~loot:,node,32243,31129,7,
svargrond|boat~loot:,node,32237,31120,7,
svargrond|boat~loot:,node,32235,31108,7,
svargrond|boat~loot:,stand,32235,31108,7,
svargrond|boat~loot:,node,32235,31103,6,
svargrond|boat~loot:,node,32229,31099,6,
svargrond|boat~loot:,node,32229,31090,6,
svargrond|boat~loot:,node,32232,31085,6,
svargrond|boat~loot:,node,32234,31080,6,
svargrond|boat~loot:,node,32234,31074,6,
svargrond|boat~loot:,stand,32234,31074,6,

# --- svargrond|bank~loot: (15 waypoints) ---
svargrond|bank~loot:,node,32299,31130,7,
svargrond|bank~loot:,node,32287,31127,7,
svargrond|bank~loot:,node,32271,31127,7,
svargrond|bank~loot:,node,32255,31127,7,
svargrond|bank~loot:,node,32243,31129,7,
svargrond|bank~loot:,node,32238,31121,7,
svargrond|bank~loot:,node,32235,31108,7,
svargrond|bank~loot:,stand,32235,31108,7,
svargrond|bank~loot:,node,32235,31103,6,
svargrond|bank~loot:,node,32229,31099,6,
svargrond|bank~loot:,node,32229,31090,6,
svargrond|bank~loot:,node,32232,31085,6,
svargrond|bank~loot:,node,32234,31080,6,
svargrond|bank~loot:,node,32234,31074,6,
svargrond|bank~loot:,stand,32234,31074,6,

# --- svargrond|runes~loot: (15 waypoints) ---
svargrond|runes~loot:,node,32299,31130,7,
svargrond|runes~loot:,node,32287,31127,7,
svargrond|runes~loot:,node,32271,31127,7,
svargrond|runes~loot:,node,32255,31127,7,
svargrond|runes~loot:,node,32243,31129,7,
svargrond|runes~loot:,node,32238,31121,7,
svargrond|runes~loot:,node,32235,31108,7,
svargrond|runes~loot:,stand,32235,31108,7,
svargrond|runes~loot:,node,32235,31103,6,
svargrond|runes~loot:,node,32229,31099,6,
svargrond|runes~loot:,node,32229,31090,6,
svargrond|runes~loot:,node,32232,31085,6,
svargrond|runes~loot:,node,32234,31080,6,
svargrond|runes~loot:,node,32234,31074,6,
svargrond|runes~loot:,stand,32234,31074,6,

# --- svargrond|potions~loot: (15 waypoints) ---
svargrond|potions~loot:,node,32299,31130,7,
svargrond|potions~loot:,node,32287,31127,7,
svargrond|potions~loot:,node,32271,31127,7,
svargrond|potions~loot:,node,32255,31127,7,
svargrond|potions~loot:,node,32243,31129,7,
svargrond|potions~loot:,node,32238,31121,7,
svargrond|potions~loot:,node,32235,31108,7,
svargrond|potions~loot:,stand,32235,31108,7,
svargrond|potions~loot:,node,32235,31103,6,
svargrond|potions~loot:,node,32229,31099,6,
svargrond|potions~loot:,node,32229,31090,6,
svargrond|potions~loot:,node,32232,31085,6,
svargrond|potions~loot:,node,32234,31080,6,
svargrond|potions~loot:,node,32234,31074,6,
svargrond|potions~loot:,stand,32234,31074,6,

# --- svargrond|ammo~loot: (1 waypoints) ---
svargrond|ammo~loot:,stand,32234,31074,6,

# --- svargrond|trainers~loot: (6 waypoints) ---
svargrond|trainers~loot:,node,32246,31075,6,
svargrond|trainers~loot:,node,32244,31080,6,
svargrond|trainers~loot:,node,32241,31085,6,
svargrond|trainers~loot:,node,32236,31082,6,
svargrond|trainers~loot:,node,32234,31074,6,
svargrond|trainers~loot:,stand,32234,31074,6,

# --- svargrond|carpet~loot: (12 waypoints) ---
svargrond|carpet~loot:,stand,32248,31101,4,
svargrond|carpet~loot:,stand,32247,31106,5,
svargrond|carpet~loot:,stand,32244,31109,6,
svargrond|carpet~loot:,node,32235,31108,7,
svargrond|carpet~loot:,stand,32235,31108,7,
svargrond|carpet~loot:,node,32235,31103,6,
svargrond|carpet~loot:,node,32229,31099,6,
svargrond|carpet~loot:,node,32229,31090,6,
svargrond|carpet~loot:,node,32232,31085,6,
svargrond|carpet~loot:,node,32234,31080,6,
svargrond|carpet~loot:,node,32234,31074,6,
svargrond|carpet~loot:,stand,32234,31074,6,

# --- svargrond|trainers~trainers: (2 waypoints) ---
svargrond|trainers~trainers:,node,32249,31067,6,
svargrond|trainers~trainers:,stand,32249,31067,6,

# --- svargrond|food~trainers: (17 waypoints) ---
svargrond|food~trainers:,node,32208,31161,7,
svargrond|food~trainers:,node,32215,31160,7,
svargrond|food~trainers:,node,32221,31157,7,
svargrond|food~trainers:,node,32224,31149,7,
svargrond|food~trainers:,node,32231,31143,7,
svargrond|food~trainers:,node,32239,31137,7,
svargrond|food~trainers:,node,32240,31129,7,
svargrond|food~trainers:,node,32237,31121,7,
svargrond|food~trainers:,node,32235,31109,7,
svargrond|food~trainers:,stand,32235,31108,7,
svargrond|food~trainers:,node,32236,31102,6,
svargrond|food~trainers:,node,32242,31097,6,
svargrond|food~trainers:,node,32242,31089,6,
svargrond|food~trainers:,node,32244,31082,6,
svargrond|food~trainers:,node,32246,31074,6,
svargrond|food~trainers:,node,32249,31067,6,
svargrond|food~trainers:,stand,32249,31067,6,

# --- svargrond|temple~trainers: (15 waypoints) ---
svargrond|temple~trainers:,node,32214,31140,7,
svargrond|temple~trainers:,node,32221,31142,7,
svargrond|temple~trainers:,node,32230,31142,7,
svargrond|temple~trainers:,node,32238,31138,7,
svargrond|temple~trainers:,node,32239,31130,7,
svargrond|temple~trainers:,node,32237,31121,7,
svargrond|temple~trainers:,node,32235,31108,7,
svargrond|temple~trainers:,stand,32235,31108,7,
svargrond|temple~trainers:,node,32236,31102,6,
svargrond|temple~trainers:,node,32242,31098,6,
svargrond|temple~trainers:,node,32242,31088,6,
svargrond|temple~trainers:,node,32245,31080,6,
svargrond|temple~trainers:,node,32246,31073,6,
svargrond|temple~trainers:,node,32249,31067,6,
svargrond|temple~trainers:,stand,32249,31067,6,

# --- svargrond|loot~trainers: (6 waypoints) ---
svargrond|loot~trainers:,node,32235,31082,6,
svargrond|loot~trainers:,node,32241,31085,6,
svargrond|loot~trainers:,node,32245,31079,6,
svargrond|loot~trainers:,node,32246,31072,6,
svargrond|loot~trainers:,node,32249,31067,6,
svargrond|loot~trainers:,stand,32249,31067,6,

# --- svargrond|ammo~trainers: (6 waypoints) ---
svargrond|ammo~trainers:,node,32235,31082,6,
svargrond|ammo~trainers:,node,32241,31085,6,
svargrond|ammo~trainers:,node,32245,31079,6,
svargrond|ammo~trainers:,node,32246,31072,6,
svargrond|ammo~trainers:,node,32249,31067,6,
svargrond|ammo~trainers:,stand,32249,31067,6,

# --- svargrond|depot~trainers: (18 waypoints) ---
svargrond|depot~trainers:,node,32275,31142,7,
svargrond|depot~trainers:,stand,32274,31143,7,
svargrond|depot~trainers:,node,32254,31142,6,
svargrond|depot~trainers:,stand,32254,31143,6,
svargrond|depot~trainers:,node,32247,31141,7,
svargrond|depot~trainers:,node,32240,31137,7,
svargrond|depot~trainers:,node,32240,31128,7,
svargrond|depot~trainers:,node,32237,31121,7,
svargrond|depot~trainers:,node,32236,31114,7,
svargrond|depot~trainers:,node,32235,31108,7,
svargrond|depot~trainers:,stand,32235,31108,7,
svargrond|depot~trainers:,node,32236,31102,6,
svargrond|depot~trainers:,node,32242,31098,6,
svargrond|depot~trainers:,node,32242,31088,6,
svargrond|depot~trainers:,node,32245,31080,6,
svargrond|depot~trainers:,node,32246,31073,6,
svargrond|depot~trainers:,node,32249,31067,6,
svargrond|depot~trainers:,stand,32249,31067,6,

# --- svargrond|bank~trainers: (18 waypoints) ---
svargrond|bank~trainers:,node,32299,31130,7,
svargrond|bank~trainers:,node,32287,31127,7,
svargrond|bank~trainers:,node,32278,31127,7,
svargrond|bank~trainers:,node,32268,31127,7,
svargrond|bank~trainers:,node,32258,31127,7,
svargrond|bank~trainers:,node,32248,31128,7,
svargrond|bank~trainers:,node,32240,31128,7,
svargrond|bank~trainers:,node,32237,31121,7,
svargrond|bank~trainers:,node,32236,31114,7,
svargrond|bank~trainers:,node,32235,31108,7,
svargrond|bank~trainers:,stand,32235,31108,7,
svargrond|bank~trainers:,node,32236,31102,6,
svargrond|bank~trainers:,node,32242,31098,6,
svargrond|bank~trainers:,node,32242,31088,6,
svargrond|bank~trainers:,node,32245,31080,6,
svargrond|bank~trainers:,node,32246,31073,6,
svargrond|bank~trainers:,node,32249,31067,6,
svargrond|bank~trainers:,stand,32249,31067,6,

# --- svargrond|runes~trainers: (18 waypoints) ---
svargrond|runes~trainers:,node,32299,31130,7,
svargrond|runes~trainers:,node,32287,31127,7,
svargrond|runes~trainers:,node,32278,31127,7,
svargrond|runes~trainers:,node,32268,31127,7,
svargrond|runes~trainers:,node,32258,31127,7,
svargrond|runes~trainers:,node,32248,31128,7,
svargrond|runes~trainers:,node,32240,31128,7,
svargrond|runes~trainers:,node,32237,31121,7,
svargrond|runes~trainers:,node,32236,31114,7,
svargrond|runes~trainers:,node,32235,31108,7,
svargrond|runes~trainers:,stand,32235,31108,7,
svargrond|runes~trainers:,node,32236,31102,6,
svargrond|runes~trainers:,node,32242,31098,6,
svargrond|runes~trainers:,node,32242,31088,6,
svargrond|runes~trainers:,node,32245,31080,6,
svargrond|runes~trainers:,node,32246,31073,6,
svargrond|runes~trainers:,node,32249,31067,6,
svargrond|runes~trainers:,stand,32249,31067,6,

# --- svargrond|potions~trainers: (18 waypoints) ---
svargrond|potions~trainers:,node,32299,31130,7,
svargrond|potions~trainers:,node,32287,31127,7,
svargrond|potions~trainers:,node,32278,31127,7,
svargrond|potions~trainers:,node,32268,31127,7,
svargrond|potions~trainers:,node,32258,31127,7,
svargrond|potions~trainers:,node,32248,31128,7,
svargrond|potions~trainers:,node,32240,31128,7,
svargrond|potions~trainers:,node,32237,31121,7,
svargrond|potions~trainers:,node,32236,31114,7,
svargrond|potions~trainers:,node,32235,31108,7,
svargrond|potions~trainers:,stand,32235,31108,7,
svargrond|potions~trainers:,node,32236,31102,6,
svargrond|potions~trainers:,node,32242,31098,6,
svargrond|potions~trainers:,node,32242,31088,6,
svargrond|potions~trainers:,node,32245,31080,6,
svargrond|potions~trainers:,node,32246,31073,6,
svargrond|potions~trainers:,node,32249,31067,6,
svargrond|potions~trainers:,stand,32249,31067,6,

# --- svargrond|boat~trainers: (23 waypoints) ---
svargrond|boat~trainers:,stand,32341,31112,6,
svargrond|boat~trainers:,node,32335,31116,7,
svargrond|boat~trainers:,node,32322,31117,7,
svargrond|boat~trainers:,node,32313,31123,7,
svargrond|boat~trainers:,node,32308,31127,7,
svargrond|boat~trainers:,node,32299,31130,7,
svargrond|boat~trainers:,node,32287,31127,7,
